Loci	ips_0	ips_1	ips_2
0610010K14Rik	0.00158121	0.883466	0.114953
0610010K06Rik	4.32538e-05	0.979531	0.0204256
0610010F05Rik	0.0020705	0.905278	0.0926516
0610010E21Rik	2.12334e-05	0.951652	0.0483269
0610009O20Rik	0.132885	0.867107	7.43235e-06
0610009O03Rik	0.00116879	0.997668	0.00116359
0610009K11Rik	0.00549414	0.994343	0.00016252
0610007L01Rik	0.000294668	0.927832	0.0718735
0610007C21Rik	0.00918936	0.605752	0.385058
0610006I08Rik	3.56768e-05	0.995753	0.00421099
rp9	2.18693e-08	0.0512699	0.94873
l7Rn6	1.6931e-08	0.16286	0.83714
Zzz3	0.000623542	0.903974	0.0954026
Zwilch	1.4424e-05	0.934635	0.0653505
Zscan10	0.000427156	0.849529	0.150044
Zranb2	7.71124e-09	0.0118387	0.988161
Znrd1	2.0116e-08	0.212481	0.787519
Znhit3	4.80283e-07	0.333701	0.666299
Znhit1	4.29548e-07	0.0526992	0.9473
Zmym1	4.50572e-07	0.34436	0.65564
Zmat3	1.57675e-07	0.0771552	0.922845
Zic3	1.01343e-06	0.0336529	0.966346
Zfp740	2.88e-06	0.120242	0.879755
Zfp706$LOC100042741	2.36823e-10	0.00290297	0.997097
Zfp598	0.00106414	0.938913	0.0600226
Zfp57	3.14526e-05	0.833222	0.166747
Zfp568	1.54482e-07	0.102678	0.897322
Zfp445	1.47833e-06	0.971372	0.0286264
Zfp428	3.08306e-09	0.00231397	0.997686
Zfp42	1.31908e-10	0.00255949	0.997441
Zfp36l1	0.00135034	0.896542	0.102108
Zfp364	1.34863e-05	0.967365	0.0326217
Zfp330	6.18684e-08	0.253825	0.746175
Zfp296	0.000101448	0.665015	0.334884
Zfp281	5.47239e-05	0.569115	0.43083
Zfp207	0.00208871	0.980099	0.0178118
Zfand6	2.8021e-09	0.931097	0.0689034
Zdhhc12	5.33006e-05	0.652268	0.347678
Zc3h15	6.05767e-09	0.000897746	0.999102
Zc3h14	2.80916e-07	0.0402668	0.959733
Zc3h11a	1.21677e-05	0.943317	0.0566706
Yy1	1.64073e-06	0.629158	0.37084
Ywhaz$LOC100043062	2.52956e-14	6.06066e-06	0.999994
Ywhaq$LOC100039786	1.68083e-13	2.25575e-05	0.999977
Ywhah	2.23354e-06	0.0265906	0.973407
Ywhag	3.64066e-07	0.155943	0.844056
Ywhae	2.52245e-11	0.000191305	0.999809
Ywhab	3.03236e-10	0.000609773	0.99939
Ythdf2	0.000184873	0.412938	0.586877
Ythdf1	5.6942e-06	0.238216	0.761778
Ythdc1	4.9679e-07	0.115893	0.884106
Yrdc	2.20635e-05	0.63455	0.365428
Yme1l1	9.4884e-05	0.988492	0.0114128
Ykt6	9.10995e-07	0.284242	0.715757
Yipf5	1.15999e-06	0.785945	0.214054
Yif1b	1.64167e-07	0.125433	0.874567
Yif1a	2.41179e-07	0.0273109	0.972689
Yeats4	1.05803e-05	0.755758	0.244231
Yars	0.00481158	0.990461	0.00472719
Yap1	3.20284e-05	0.333904	0.666064
Xrcc5	2.12273e-06	0.611608	0.38839
Xpot	5.23535e-08	0.00237367	0.997626
Xpo1	3.95958e-07	0.0231795	0.97682
Xpnpep1	6.10178e-08	0.0483603	0.95164
Xlr5a	7.2612e-08	0.0278549	0.972145
Xlr4c$LOC100044048	9.90345e-09	0.0314101	0.96859
Xbp1	2.3748e-05	0.252501	0.747475
Xab2	7.11396e-05	0.691318	0.30861
Wtip	0.000148928	0.28444	0.715411
Wtap$LOC100043168	2.00442e-11	0.000572975	0.999427
Wnk1	1.87046e-05	0.202085	0.797897
Whsc2	3.08358e-07	0.239959	0.760041
Wfdc2	1.92069e-06	0.026829	0.973169
Wee1	0.00627403	0.972469	0.0212569
Wdsof1	9.17645e-09	0.778442	0.221558
Wdr82	3.14935e-10	0.00181056	0.998189
Wdr77	1.59992e-05	0.919054	0.08093
Wdr75	1.05631e-05	0.642967	0.357022
Wdr74	2.10818e-08	0.0646179	0.935382
Wdr61	8.94385e-09	0.0230424	0.976958
Wdr6$Dalrd3	1.36882e-08	0.0384053	0.961595
Wdr57	5.28892e-12	0.000235468	0.999765
Wdr5	6.0545e-09	0.0005089	0.999491
Wdr45l	3.74467e-07	0.0710858	0.928914
Wdr36	2.35508e-07	0.430887	0.569112
Wdr3	5.32304e-09	0.0237542	0.976246
Wdr12	7.40042e-06	0.31994	0.680053
Wdr1	9.23553e-05	0.514767	0.485141
Wbp5	6.21425e-15	5.46872e-06	0.999995
Wbp11	8.54412e-06	0.49359	0.506402
Wasf2	0.000312599	0.67519	0.324497
Wasf1	1.06545e-05	0.700472	0.299518
Vti1b	1.77791e-08	0.00748687	0.992513
Vps4b	8.51039e-08	0.66227	0.33773
Vps35	4.50615e-08	0.158436	0.841564
Vps29	3.05582e-05	0.459249	0.540721
Vps28	4.16404e-07	0.0107894	0.98921
Vps26a	4.02254e-05	0.319842	0.680118
Vps25	1.69185e-07	0.0494071	0.950593
Vkorc1	3.37197e-06	0.0476095	0.952387
Vim	1.96091e-14	3.53021e-06	0.999996
Vdp	5.17821e-09	0.0333806	0.966619
Vdac3	3.53145e-10	0.000202249	0.999798
Vdac2	1.67115e-12	9.0284e-06	0.999991
Vdac1	2.66951e-12	7.69279e-05	0.999923
Vbp1	1.64283e-16	2.59218e-05	0.999974
Vasp	2.21535e-07	0.0120174	0.987982
Vars	1.11064e-06	0.0151967	0.984802
Vapa	7.55129e-11	0.00374835	0.996252
Uxt	4.42858e-07	0.496688	0.503312
Utp18	2.23537e-06	0.0140262	0.985972
Utp14a	5.67804e-05	0.941922	0.0580208
Utp11l	4.19842e-05	0.597957	0.402001
Utf1	1.84203e-06	0.0146063	0.985392
Uspl1	4.39268e-05	0.787478	0.212478
Usp9x	3.83372e-05	0.605423	0.394539
Usp7	5.80988e-06	0.0563802	0.943614
Usp5	0.000692453	0.910357	0.0889503
Usp39	2.33291e-07	0.260754	0.739246
Usp22	1.03694e-06	0.267382	0.732617
Usp14	6.9951e-06	0.470655	0.529338
Usp10	2.16696e-07	0.0420578	0.957942
Usp1	5.7419e-06	0.14895	0.851044
Usmg5	1.25155e-07	0.391816	0.608184
Uqcrh	1.09833e-08	0.0432792	0.956721
Uqcrfs1	4.00409e-08	0.0561845	0.943815
Uqcrc2	1.79608e-08	0.00108712	0.998913
Uqcrc1	1.53426e-14	9.4923e-05	0.999905
Uqcrb$LOC100040778	8.29053e-21	1.01885e-10	1
Uqcr	1.83201e-11	0.0013242	0.998676
Upp1	2.03588e-12	4.17951e-06	0.999996
Unc50	0.000173407	0.967056	0.0327706
Uimc1	7.87909e-06	0.445553	0.554439
Uhrf1	3.43707e-07	0.0358012	0.964198
Ugdh	1.27847e-05	0.0461939	0.953793
Ufc1	2.80888e-07	0.0962235	0.903776
Ucp2	1.38052e-07	0.0116465	0.988353
Uck2	0.00100598	0.735081	0.263913
Uchl5	3.1174e-07	0.0528942	0.947106
Uchl1	1.96331e-06	0.127837	0.872161
Ubxd4$EG621629	1.90861e-08	0.0471558	0.952844
Ubxd2	3.52075e-06	0.786704	0.213292
Ubr5	6.2886e-12	1.54689e-05	0.999985
Ubqln2	1.72702e-06	0.168479	0.831519
Ube2v1	3.62206e-07	0.0151451	0.984854
Ube2n	6.58263e-06	0.942231	0.0577628
Ube2l3$LOC100040961	1.50991e-12	0.000101117	0.999899
Ube2j2	0.000265826	0.704887	0.294847
Ube2g1	6.58882e-07	0.151833	0.848166
Ube2e1	2.89779e-11	8.5462e-05	0.999915
Ube2d3$LOC100041484	1.1441e-15	6.79573e-07	0.999999
Ube2c	2.30856e-11	0.000161299	0.999839
Ube2a	1.42677e-11	2.07897e-05	0.999979
Ube1x	7.98406e-13	5.95602e-06	0.999994
Ube1c	1.88393e-06	0.917742	0.0822557
Ubac1	5.76917e-09	0.00200032	0.998
U2af2	3.14863e-06	0.414496	0.585501
Txnrd1	4.66393e-11	0.00027593	0.999724
Txnl5	1.94966e-06	0.858276	0.141722
Txnl4	8.37122e-06	0.980677	0.0193147
Txnl2$LOC620016	3.09673e-09	0.0151285	0.984871
Txnl1	2.26622e-06	0.436328	0.563669
Txnip	0.000114539	0.697472	0.302413
Txndc5	0.000168967	0.101507	0.898324
Txndc12	0.00496329	0.947459	0.0475776
Txndc1	1.62811e-06	0.876733	0.123265
Txn2	9.58532e-07	0.412759	0.58724
Txn1	3.03134e-11	3.68452e-05	0.999963
Twf1	1.81707e-07	0.0387401	0.96126
Tufm$LOC100041265	1.42366e-08	0.0393509	0.960649
Tubb6	5.95327e-07	0.0339463	0.966053
Tubb5	1.93382e-10	0.000215049	0.999785
Tubb2c$LOC100042651	7.2363e-17	9.27056e-08	1
Tuba4a	2.62968e-08	0.00316521	0.996835
Ttrap	1.88835e-07	0.648658	0.351342
Ttk	1.47767e-05	0.830444	0.169541
Ttc35	6.77604e-12	0.000532362	0.999468
Tspan31	1.86354e-07	0.0389176	0.961082
Tspan3	6.16031e-08	0.126765	0.873235
Tspan13	5.41268e-08	0.0278853	0.972115
Tsn	2.86515e-07	0.466248	0.533751
Tsg101	1.63535e-05	0.151962	0.848022
Tsen34	1.4865e-05	0.180462	0.819524
Tsc22d1	7.66928e-07	0.0199378	0.980061
Trp53inp1	3.91124e-08	0.143481	0.856519
Trp53	0.000504779	0.916487	0.0830083
Trip12	5.32427e-09	0.00123132	0.998769
Trim71	1.67805e-06	0.0915725	0.908426
Trim59$LOC630539	9.3406e-13	7.29835e-05	0.999927
Trim28	5.1503e-14	1.79613e-06	0.999998
Trim13	8.21844e-05	0.650678	0.34924
Trappc2l	7.91188e-06	0.0265421	0.97345
Trappc2	1.78884e-06	0.744424	0.255574
Trappc1	2.78121e-05	0.339958	0.660014
Trap1a	1.20721e-12	0.00170457	0.998295
Trap1	2.21184e-06	0.15238	0.847618
Tram1	9.72672e-05	0.3552	0.644702
Tpx2	5.40403e-05	0.880755	0.119191
Tpr$LOC100043998	8.86697e-09	0.0293179	0.970682
Tpm4	1.44299e-08	0.00391568	0.996084
Tpm3	3.81509e-13	1.28837e-06	0.999999
Tpi1	6.58805e-11	5.30505e-05	0.999947
Tpd52l2	3.39777e-06	0.735803	0.264194
Tpd52	4.68541e-05	0.661728	0.338226
Topors	3.82765e-06	0.751592	0.248404
Topbp1	1.88253e-05	0.847305	0.152676
Top2a	5.26781e-09	0.0700715	0.929928
Top1	1.52247e-07	0.111237	0.888762
Tomm70a	1.1147e-06	0.464874	0.535125
Tomm7	5.14731e-10	0.00205427	0.997946
Tomm40	9.92998e-08	0.0068578	0.993142
Tomm34	2.08923e-05	0.810727	0.189252
Tomm22	9.27289e-10	0.000516075	0.999484
Tns3	1.41035e-07	0.00382011	0.99618
Tnpo1	1.32315e-07	0.0958344	0.904165
Tmpo	0.000355426	0.994339	0.00530517
Tmem93	4.6506e-06	0.534555	0.46544
Tmem85	2.81445e-06	0.170717	0.829281
Tmem64	0.00015772	0.564796	0.435046
Tmem55b	0.00106702	0.755249	0.243684
Tmem50a	5.99317e-05	0.246653	0.753287
Tmem49	1.60447e-05	0.98249	0.0174935
Tmem4	5.57545e-06	0.562779	0.437216
Tmem39a	0.00986875	0.985345	0.00478589
Tmem188	5.18199e-08	0.0682666	0.931733
Tmem165	2.01247e-08	0.00648496	0.993515
Tmem160	6.61284e-08	0.0188928	0.981107
Tmem14c	7.73987e-07	0.243138	0.756862
Tmem147	3.0414e-08	0.0193065	0.980694
Tmem126a	4.70621e-10	0.00360218	0.996398
Tmem11	0.000203346	0.994046	0.00575075
Tmem107	2.70256e-06	0.115617	0.88438
Tmed9	8.90165e-07	0.140642	0.859357
Tmed10$LOC100042773	3.76845e-10	0.00392403	0.996076
Tmco1	2.7334e-06	0.241266	0.758731
Tle4	0.00040364	0.843081	0.156515
Tkt	1.46196e-07	0.0243148	0.975685
Tk1	0.00088201	0.907933	0.0911851
Tjp2	3.28924e-08	0.00763475	0.992365
Tjp1	2.35305e-08	0.00128784	0.998712
Tiprl	6.16307e-06	0.445492	0.554502
Tipin	1.0926e-10	0.000106789	0.999893
Timp1	1.84165e-11	0.00078736	0.999213
Timm8b	6.80447e-06	0.901165	0.0988283
Timm50	1.18164e-05	0.250965	0.749023
Timm44	0.000310913	0.721297	0.278392
Timm17b	5.71857e-06	0.446767	0.553228
Timm17a	9.90834e-10	0.000936581	0.999063
Timm13	1.51111e-11	5.43493e-05	0.999946
Timm10	1.1063e-10	0.00409954	0.9959
Thrap3	0.00112902	0.981066	0.0178053
Thoc4$Refbp2	1.45403e-11	0.000462871	0.999537
Thoc3	4.76396e-06	0.357445	0.642551
Thoc2	4.0879e-07	0.0434836	0.956516
Tgif1	7.96134e-10	0.000453559	0.999546
Tfrc	0.00012358	0.977563	0.0223134
Tfpi	9.00816e-07	0.366383	0.633617
Tfg	4.53863e-06	0.214405	0.78559
Tfdp1	3.99781e-08	0.0151121	0.984888
Tfam	9.86846e-06	0.526919	0.473071
Tex19	2.73724e-15	1.27943e-06	0.999999
Terf1	0.000259644	0.993764	0.00597634
Tera	2.61006e-10	0.0043804	0.99562
Tegt	1.88873e-06	0.952951	0.0470475
Tdh	3.52161e-11	8.30571e-05	0.999917
Tcp1	5.42453e-14	8.70323e-05	0.999913
Tcl1	1.0579e-05	0.675817	0.324172
Tcfe3	3.3447e-07	0.161465	0.838535
Tcfcp2l1	3.83889e-06	0.9451	0.0548966
Tcf3	1.81518e-05	0.139374	0.860608
Tcf15	1.62087e-09	0.00205454	0.997945
Tcerg1	3.58014e-05	0.913	0.0869642
Tceb2$LOC638798	8.63125e-17	1.05401e-07	1
Tcea1	2.18206e-06	0.127412	0.872586
Tbrg1	2.69668e-09	0.00733537	0.992665
Tbcb	9.97032e-09	0.00681162	0.993188
Tbca$EG620313	1.06102e-15	6.43918e-07	0.999999
Tbc1d15	8.08104e-05	0.686227	0.313692
Tbc1d10b	8.52448e-05	0.394156	0.605759
Tars	7.09374e-08	0.035371	0.964629
Tardbp	0.000132547	0.414094	0.585773
Taldo1	9.19942e-11	0.00110376	0.998896
Tagln2	2.19418e-06	0.0496621	0.950336
Tagln	9.93713e-11	0.000684738	0.999315
Taf9$LOC545600	2.8741e-14	6.62609e-06	0.999993
Taf7	1.43456e-06	0.771789	0.228209
Taf13	1.27591e-05	0.300858	0.699129
Taf10	5.50162e-11	0.000994774	0.999005
Tacstd1	1.68752e-11	0.000232227	0.999768
Tacc2	1.90915e-06	0.0614515	0.938547
Syngr2	8.48948e-05	0.158439	0.841476
Syncrip	3.90305e-06	0.197039	0.802958
Syce2	6.10081e-11	0.000139181	0.999861
Supt5h	5.33002e-09	0.0295656	0.970434
Supt16h	9.25861e-07	0.26202	0.737979
Sumo1	1.88463e-11	0.00950349	0.990497
Sulf2	8.12088e-06	0.123496	0.876496
Sugt1	3.91209e-06	0.140755	0.859241
Suclg1	2.13929e-06	0.175247	0.824751
Sucla2	1.76383e-07	0.025621	0.974379
Sub1	3.50351e-09	0.0011037	0.998896
Stub1	5.11483e-07	0.022565	0.977435
Stt3b	7.713e-08	0.0577387	0.942261
Strn4	3.08077e-05	0.542118	0.457851
Strap	2.76624e-07	0.0538169	0.946183
Stra13	2.19577e-05	0.0444133	0.955565
Stoml2	4.83004e-08	0.00883443	0.991166
Stmn2	8.45396e-14	2.57623e-06	0.999997
Stmn1$LOC100039888	1.037e-07	0.130497	0.869503
Stip1	1.59199e-06	0.0933913	0.906607
Stard3nl	4.79561e-05	0.45587	0.544082
Stag2	4.2529e-06	0.0711099	0.928886
St13	2.8188e-06	0.724849	0.275149
Ssu72	4.51547e-07	0.81238	0.187619
Ssrp1	3.14591e-09	0.000861991	0.999138
Ssr3	7.87408e-10	0.0180767	0.981923
Ssr2	8.41683e-08	0.191955	0.808044
Ssna1	2.92784e-05	0.62929	0.37068
Ssb	5.47402e-08	0.222776	0.777224
Ss18	6.20296e-06	0.918546	0.0814474
Srpr	0.000139247	0.699537	0.300324
Srpk1	0.000111737	0.446237	0.553652
Srp9	1.99609e-08	0.047514	0.952486
Srp72	1.34411e-10	0.000909791	0.99909
Srp68	6.92703e-08	0.181852	0.818148
Srp54a	3.12036e-07	0.0456096	0.95439
Srp19	5.06646e-11	0.00284937	0.997151
Srp14	7.80828e-09	0.0133163	0.986684
Srm	6.01752e-12	5.25865e-06	0.999995
Srgn	1.40423e-07	0.0655646	0.934435
Sra1	3.48175e-10	0.0183454	0.981655
Sqstm1	2.47168e-05	0.826937	0.173038
Sqle	0.0098682	0.901638	0.0884939
Spp1	1.03667e-17	8.68667e-07	0.999999
Spnb2	5.37311e-05	0.622257	0.377689
Spna2	2.20006e-09	0.000444382	0.999556
Spint2	3.46983e-08	0.00714231	0.992858
Spin1$LOC100046080	7.03849e-11	0.00131346	0.998687
Spcs3	1.29965e-06	0.131625	0.868373
Spcs2	2.24739e-08	0.0200223	0.979978
Spcs1	2.13945e-09	0.000928276	0.999072
Spc25	1.89776e-06	0.465228	0.53477
Spc24	2.63489e-05	0.418576	0.581398
Sp3	0.000165738	0.98418	0.0156547
Sp1	7.01911e-06	0.193687	0.806306
Sox2	8.37439e-10	0.000143672	0.999856
Sohlh2	1.59297e-07	0.0423789	0.957621
Sod2	4.85518e-07	0.133824	0.866175
Sod1$EG667310	1.03743e-15	6.3365e-07	0.999999
Socs3	0.000329813	0.864258	0.135412
Snx5$LOC100048642	4.02092e-14	8.37421e-06	0.999992
Snx3	3.09311e-09	0.000782993	0.999217
Snx2	1.56861e-08	0.00978382	0.990216
Snw1	1.71196e-08	0.0417562	0.958244
Snrpn	1.39945e-09	0.02407	0.97593
Snrpg$EG666609	1.48584e-17	2.90751e-08	1
Snrpd3	3.64411e-08	0.0135849	0.986415
Snrpd2	1.30549e-11	4.57057e-06	0.999995
Snrpc	7.88518e-13	0.000171679	0.999828
Snrpb2	6.29168e-10	0.00443695	0.995563
Snrpb	3.85945e-11	0.000964336	0.999036
Snrpa	3.33533e-07	0.0633721	0.936628
Snf8	1.54657e-06	0.0455595	0.954439
Smu1	4.40159e-11	0.00031594	0.999684
Smndc1$LOC545792	1.30291e-07	0.148975	0.851025
Smc3	4.01937e-07	0.0392555	0.960744
Smc2	4.32455e-08	0.0511509	0.948849
Smc1a	1.07059e-07	0.0580537	0.941946
Smarcc1	0.000295189	0.849129	0.150576
Smarcb1	6.69881e-05	0.884351	0.115582
Smarcad1	0.000304924	0.979533	0.0201622
Smarca5	8.60985e-09	0.0121205	0.987879
Smarca4	1.11459e-08	0.0183783	0.981622
Smad7	0.000214307	0.659428	0.340358
Slc9a3r1	2.94585e-06	0.0981803	0.901817
Slc7a3	2.72592e-13	2.90642e-05	0.999971
Slc7a1	4.6428e-06	0.261925	0.73807
Slc6a8	5.26296e-08	0.0190853	0.980915
Slc3a2	3.75881e-07	0.113108	0.886891
Slc39a10	1.33689e-05	0.641882	0.358105
Slc38a4	7.19705e-06	0.144359	0.855633
Slc38a2	0.00045043	0.834455	0.165095
Slc35b1	1.589e-06	0.313874	0.686125
Slc30a5	8.79873e-06	0.704732	0.295259
Slc2a3	7.32224e-06	0.433898	0.566095
Slc2a1	5.64741e-10	0.000466909	0.999533
Slc29a1	2.41318e-05	0.816675	0.183301
Slc25a5$EG433923	1.5691e-17	3.02659e-08	1
Slc25a4	2.36401e-13	3.24902e-05	0.999968
Slc25a39	0.00700657	0.964681	0.0283123
Slc25a36	0.000422389	0.820495	0.179082
Slc25a3	8.64528e-13	0.000308769	0.999691
Slc25a20	3.26514e-05	0.20264	0.797328
Slc25a13	1.72647e-06	0.729093	0.270906
Slc25a11	0.000530291	0.975673	0.0237967
Slc20a1	0.000392407	0.979476	0.0201319
Slc16a1	8.13063e-05	0.732856	0.267062
Slbp$EG666976	1.38944e-09	0.00908489	0.990915
Skp1a	4.07126e-12	0.00160899	0.998391
Skil	4.27862e-06	0.148496	0.8515
Siva1$LOC668686	2.13569e-12	0.000127858	0.999872
Sirt1	6.28646e-07	0.103241	0.896759
Sin3b	1.49978e-08	0.0183726	0.981627
Shmt2	3.64486e-08	0.0326268	0.967373
Shkbp1	0.000972111	0.5205	0.478528
Shfm1	7.2991e-12	0.00312135	0.996879
Shcbp1	2.57236e-10	0.00380694	0.996193
Sh3bgrl3	2.03371e-08	0.00200215	0.997998
Sgta	4.76268e-06	0.73662	0.263375
Sgol2	2.96919e-07	0.276012	0.723988
Sgol1	0.000267207	0.941862	0.0578712
Sgk	1.02992e-07	0.535794	0.464206
Sfxn1	1.86597e-08	0.00647276	0.993527
Sfrs9	1.81889e-10	0.00246343	0.997537
Sfrs7	1.66371e-07	0.457286	0.542714
Sfrs6	9.71434e-11	0.006597	0.993403
Sfrs5	2.00369e-14	6.64941e-05	0.999934
Sfrs4	1.01384e-10	0.00166875	0.998331
Sfrs3$EG632248	3.87506e-14	8.16142e-06	0.999992
Sfrs11	2.87612e-08	0.938555	0.061445
Sfrs10	3.96647e-08	0.288943	0.711057
Sf3b5	6.23823e-12	0.00479625	0.995204
Sf3b3	2.66351e-06	0.614771	0.385226
Sf3b2	8.35384e-05	0.510024	0.489893
Sf3b1	8.81239e-07	0.113346	0.886653
Sf3a3	4.68712e-10	0.00282839	0.997172
Sf1	0.00151678	0.942847	0.0556365
Setx	1.36248e-09	0.00375426	0.996246
Serpinh1	2.85022e-05	0.279635	0.720337
Serpine2	1.18505e-08	0.00285774	0.997142
Serpine1	1.43779e-07	0.00800724	0.991993
Serpinb6a	1.06309e-09	0.00594146	0.994059
Serinc1	2.31474e-07	0.912192	0.087808
Sepw1	2.68435e-09	0.00784477	0.992155
Sephs2	4.18412e-06	0.0731596	0.926836
Senp3	6.60882e-08	0.00406135	0.995939
Sec61b	1.62951e-10	0.000801371	0.999199
Sec61a1	7.4345e-07	0.052167	0.947832
Sec23a	0.00014224	0.677698	0.32216
Sec13	1.02209e-06	0.0612751	0.938724
Sec11a	1.87179e-08	0.00700403	0.992996
Sdhd	3.41843e-06	0.854764	0.145232
Sdhc	9.47667e-07	0.0483276	0.951671
Sdhb	4.7206e-10	0.00122198	0.998778
Sdha	1.57969e-09	0.265003	0.734997
Sdf2	0.0010044	0.98825	0.010746
Scye1	9.08972e-10	0.0773841	0.922616
Scpep1	1.47884e-08	0.377733	0.622267
Scotin	2.91395e-06	0.728653	0.271344
Scd2	1.19907e-06	0.246597	0.753402
Sc4mol	4.44505e-06	0.804175	0.195821
Sbds	1.547e-05	0.95297	0.0470141
Sat1	3.17182e-09	0.013347	0.986653
Sars	5.17034e-10	0.00272724	0.997273
Sar1b	2.48326e-08	0.0394399	0.96056
Sar1a	4.51224e-06	0.762098	0.237897
Sap30	7.05744e-11	0.00214134	0.997859
Sap18$LOC100041953	5.70586e-10	0.00513033	0.99487
Samm50	4.04691e-06	0.858722	0.141274
Sall4	2.36745e-08	8.22249e-05	0.999918
Sall1	7.19355e-05	0.38782	0.612108
Sae2	4.20239e-17	6.23514e-08	1
Sae1	2.21728e-06	0.340397	0.659601
S100a6	4.09854e-14	9.10039e-08	1
S100a4	4.83762e-10	0.000700739	0.999299
S100a11	1.62855e-11	0.000156406	0.999844
S100a10	5.9777e-06	0.43963	0.560364
Rybp$EG628746	1.31646e-13	1.90591e-05	0.999981
Rwdd1	7.03214e-06	0.473491	0.526502
Ruvbl2	1.07879e-09	0.00884105	0.991159
Ruvbl1	4.78928e-08	0.0128017	0.987198
Rtn4	1.19845e-09	0.0390811	0.960919
Rtn3	1.03452e-07	0.153677	0.846323
Rtcd1	3.69369e-07	0.0504898	0.94951
Rsu1	5.8313e-05	0.283925	0.716017
Rsrc2	5.97163e-07	0.0617431	0.938256
Rsl1d1	5.29845e-09	0.112995	0.887005
Rrs1	1.67132e-08	0.0345257	0.965474
Rrp9	2.96841e-06	0.214112	0.785885
Rrp1b	9.92387e-08	0.00803375	0.991966
Rrp15	1.59644e-08	0.133137	0.866863
Rrp1	6.97441e-10	0.00691784	0.993082
Rrn3	0.000110311	0.934832	0.0650575
Rrm2	1.70209e-07	0.0107622	0.989238
Rrm1	6.92184e-07	0.294562	0.705437
Rras2	9.76936e-06	0.227538	0.772452
Rraga	8.4019e-07	0.532732	0.467267
Rqcd1	0.000129888	0.97286	0.0270099
Rpsa$LOC100040633	1.53607e-21	2.74976e-11	1
Rps6ka6	2.97847e-11	2.64289e-05	0.999974
Rps6ka1	4.6188e-05	0.178085	0.821869
Rps5	8.32457e-15	2.12623e-06	0.999998
Rps3	1.4124e-12	9.97217e-05	0.9999
Rps27l	8.77335e-16	1.31672e-07	1
Rps26	8.23918e-19	3.64061e-09	1
Rps25	6.56815e-05	0.884163	0.115772
Rps19bp1	2.68013e-07	0.158505	0.841494
Rps19	1.11234e-12	8.61237e-06	0.999991
Rps18$LOC100039740	8.54842e-20	6.10347e-10	1
Rps11	2.60676e-12	7.34566e-06	0.999993
Rpp30	5.54842e-09	0.108005	0.891995
Rpp25	9.00897e-06	0.204668	0.795323
Rpo1-1	4.37115e-12	0.000207181	0.999793
Rpn2	2.68203e-07	0.0258824	0.974117
Rpn1	2.15018e-08	0.00341144	0.996589
Rplp2	1.79041e-17	5.64794e-08	1
Rplp1	6.44421e-18	2.5336e-10	1
Rpl8	4.01341e-14	3.45603e-06	0.999997
Rpl7l1	9.50214e-07	0.883838	0.116161
Rpl7a	3.62725e-16	6.59232e-09	1
Rpl7	8.11207e-14	4.30445e-06	0.999996
Rpl6	2.48013e-15	5.92542e-07	0.999999
Rpl4	7.63208e-16	3.6956e-05	0.999963
Rpl39l	3.03131e-13	1.1524e-05	0.999988
Rpl34	1.42646e-19	4.07828e-11	1
Rpl32	1.488e-12	1.4724e-06	0.999999
Rpl26	2.61092e-19	7.96507e-10	1
Rpl22l1	3.07028e-14	1.02403e-05	0.99999
Rpl18a	1.21033e-16	3.29873e-10	1
Rpl15$LOC100039748	3.44242e-21	5.15576e-11	1
Rpl14$LOC100040970	1.65388e-17	3.1461e-08	1
Rpl13a$LOC638236	1.01297e-21	1.98572e-11	1
Rpl12$EG241053	7.03692e-23	2.42035e-12	1
Rpl11$EG328825	2.25415e-20	2.20192e-10	1
Rpe	0.000239955	0.856499	0.143261
Rpa3	1.19169e-07	0.0298642	0.970136
Rpa2	6.20477e-07	0.162923	0.837076
Rpa1	6.50565e-14	7.81842e-05	0.999922
Rnuxa	1.3769e-07	0.404326	0.595673
Rnmt	0.000121341	0.953643	0.0462358
Rnf7	1.01814e-09	0.0007718	0.999228
Rnf44	3.34211e-06	0.0235218	0.976475
Rnf4	1.22109e-06	0.968205	0.0317934
Rnf2	2.55543e-06	0.265725	0.734272
Rnf181	9.11622e-08	0.0196232	0.980377
Rnf149	3.13527e-07	0.092485	0.907515
Rnf145	9.04247e-08	0.0106368	0.989363
Rnf138	0.0016283	0.889775	0.108597
Rnaset2a$Rnaset2a	4.72347e-08	0.0818682	0.918132
Rnaset2a	1.65201e-09	0.00470323	0.995297
Rnaseh2b	0.000219512	0.167986	0.831795
Rnaseh2a	0.000367915	0.374377	0.625255
Rmnd5b	2.66121e-06	0.0729776	0.92702
Riok3	2.34501e-05	0.989042	0.010935
Rif1	0.00251135	0.94659	0.0508984
Rhox5	5.75054e-18	1.44203e-08	1
Rhebl1	2.56027e-05	0.372841	0.627134
Rfwd3	7.85524e-05	0.894091	0.105831
Rfc5	1.61397e-08	0.0120514	0.987949
Rfc4	3.20203e-08	0.0692541	0.930746
Rfc2	3.63925e-08	0.00419885	0.995801
Rfc1	2.63474e-08	0.0185105	0.981489
Rexo2	2.86831e-07	0.047174	0.952826
Rex2$LOC100041379	5.15504e-18	1.32977e-08	1
Rest	0.00171367	0.90178	0.0965062
Rdx	6.74598e-07	0.0707377	0.929262
Rdm1	2.88542e-06	0.255126	0.744871
Rdbp	2.59817e-06	0.0705228	0.929475
Rcor2	2.17335e-06	0.0249724	0.975025
